2.078072671838478713e-01 2.041786475424960806e-02 0.000000000000000000e+00
2.067335866331463379e-01 2.001677808019603974e-02 0.000000000000000000e+00
2.056643148375457142e-01 1.961247840420604280e-02 0.000000000000000000e+00
2.045994517970460280e-01 1.920496572627961723e-02 0.000000000000000000e+00
2.035389975116472794e-01 1.879424004641675958e-02 0.000000000000000000e+00
2.024829519813494405e-01 1.838030136461746636e-02 0.000000000000000000e+00
2.014313152061525669e-01 1.796314968088174799e-02 0.000000000000000000e+00
2.003840871860565753e-01 1.754278499520959753e-02 0.000000000000000000e+00
1.993412679210615490e-01 1.711920730760101497e-02 0.000000000000000000e+00
1.983028574111674325e-01 1.669241661805600727e-02 0.000000000000000000e+00
1.972688556563742535e-01 1.626241292657456400e-02 0.000000000000000000e+00
1.972688556563742535e-01 1.626241292657456400e-02 0.000000000000000000e+00
1.965156089973801035e-01 1.600427413298036172e-02 0.000000000000000000e+00
1.957349297327166948e-01 1.584757042604047553e-02 0.000000000000000000e+00
1.949404136788326358e-01 1.579503085843097024e-02 0.000000000000000000e+00
1.949404136788326358e-01 1.579503085843097024e-02 0.000000000000000000e+00
1.943589694860978212e-01 1.580216661041212306e-02 0.000000000000000000e+00
1.937778755336031222e-01 1.582356956804541886e-02 0.000000000000000000e+00
1.931974818506169977e-01 1.585922683898948610e-02 0.000000000000000000e+00
1.926181380445917690e-01 1.590911694463761558e-02 0.000000000000000000e+00
1.920401930905731580e-01 1.597320983305567862e-02 0.000000000000000000e+00
1.914639951209906599e-01 1.605146689708427526e-02 0.000000000000000000e+00
1.908898912159557315e-01 1.614384099759426372e-02 0.000000000000000000e+00
1.903182271941936676e-01 1.625027649188158160e-02 0.000000000000000000e+00
1.897493474047352580e-01 1.637070926718434821e-02 0.000000000000000000e+00
1.891835945194939028e-01 1.650506677930199326e-02 0.000000000000000000e+00
1.886213093268527818e-01 1.665326809629317020e-02 0.000000000000000000e+00
1.880628305263867817e-01 1.681522394722612460e-02 0.000000000000000000e+00
1.875084945248423896e-01 1.699083677595218320e-02 0.000000000000000000e+00
1.869586352334990376e-01 1.718000079986989337e-02 0.000000000000000000e+00
1.864135838670332168e-01 1.738260207364455620e-02 0.000000000000000000e+00
1.858736687440073199e-01 1.759851855784459740e-02 0.000000000000000000e+00
1.853392150891027546e-01 1.782762019245356586e-02 0.000000000000000000e+00
1.848105448372166781e-01 1.806976897521344119e-02 0.000000000000000000e+00
1.842879764395405906e-01 1.832481904475202414e-02 0.000000000000000000e+00
1.837718246717371939e-01 1.859261676844433872e-02 0.000000000000000000e+00
1.832624004443312304e-01 1.887300083495524819e-02 0.000000000000000000e+00
1.827600106154286808e-01 1.916580235140732599e-02 0.000000000000000000e+00
1.822649578058768982e-01 1.947084494511560140e-02 0.000000000000000000e+00
1.817775402169771737e-01 1.978794486982791631e-02 0.000000000000000000e+00
1.812980514508593377e-01 2.011691111640675003e-02 0.000000000000000000e+00
1.808267803336268686e-01 2.045754552788599939e-02 0.000000000000000000e+00
1.803640107413787830e-01 2.080964291883332859e-02 0.000000000000000000e+00
1.799100214292134181e-01 2.117299119894620538e-02 0.000000000000000000e+00
1.794650858633166368e-01 2.154737150080716229e-02 0.000000000000000000e+00
1.790294720562361774e-01 2.193255831172133061e-02 0.000000000000000000e+00
1.786034424054407377e-01 2.232831960955687645e-02 0.000000000000000000e+00
1.781872535352616582e-01 2.273441700250645320e-02 0.000000000000000000e+00
1.781872535352616582e-01 2.273441700250645320e-02 0.000000000000000000e+00
1.780057744247902918e-01 2.291589611297781617e-02 0.000000000000000000e+00
1.778242953143189531e-01 2.309737522344917568e-02 0.000000000000000000e+00
1.776428162038475866e-01 2.327885433392053866e-02 0.000000000000000000e+00
1.774613370933762202e-01 2.346033344439189816e-02 0.000000000000000000e+00
1.772798579829048538e-01 2.364181255486326114e-02 0.000000000000000000e+00
1.770983788724334873e-01 2.382329166533462064e-02 0.000000000000000000e+00
1.769168997619621209e-01 2.400477077580598362e-02 0.000000000000000000e+00
1.767354206514907822e-01 2.418624988627734312e-02 0.000000000000000000e+00
1.765539415410194157e-01 2.436772899674870610e-02 0.000000000000000000e+00
1.763724624305480493e-01 2.454920810722006908e-02 0.000000000000000000e+00
1.761909833200766828e-01 2.473068721769142858e-02 0.000000000000000000e+00
1.760095042096053164e-01 2.491216632816279156e-02 0.000000000000000000e+00
1.758280250991339777e-01 2.509364543863415106e-02 0.000000000000000000e+00
1.756465459886626113e-01 2.527512454910551404e-02 0.000000000000000000e+00
1.754650668781912448e-01 2.545660365957687354e-02 0.000000000000000000e+00
1.752835877677198784e-01 2.563808277004823652e-02 0.000000000000000000e+00
1.751021086572485119e-01 2.581956188051959603e-02 0.000000000000000000e+00
1.749206295467771732e-01 2.600104099099095900e-02 0.000000000000000000e+00
1.747391504363058068e-01 2.618252010146231851e-02 0.000000000000000000e+00
1.745576713258344403e-01 2.636399921193368148e-02 0.000000000000000000e+00
1.743761922153630739e-01 2.654547832240504446e-02 0.000000000000000000e+00
1.741947131048917075e-01 2.672695743287640396e-02 0.000000000000000000e+00
1.740132339944203410e-01 2.690843654334776694e-02 0.000000000000000000e+00
1.738317548839490023e-01 2.708991565381912645e-02 0.000000000000000000e+00
1.736502757734776359e-01 2.727139476429048942e-02 0.000000000000000000e+00
1.734687966630062694e-01 2.745287387476184893e-02 0.000000000000000000e+00
1.732873175525349030e-01 2.763435298523321190e-02 0.000000000000000000e+00
1.731058384420635365e-01 2.781583209570457488e-02 0.000000000000000000e+00
1.729243593315921701e-01 2.799731120617593438e-02 0.000000000000000000e+00
1.727428802211208314e-01 2.817879031664729736e-02 0.000000000000000000e+00
1.725614011106494650e-01 2.836026942711865687e-02 0.000000000000000000e+00
1.723799220001780985e-01 2.854174853759001984e-02 0.000000000000000000e+00
1.721984428897067321e-01 2.872322764806137935e-02 0.000000000000000000e+00
1.720169637792353656e-01 2.890470675853274232e-02 0.000000000000000000e+00
1.718354846687640269e-01 2.908618586900410530e-02 0.000000000000000000e+00
1.716540055582926605e-01 2.926766497947546480e-02 0.000000000000000000e+00
1.714725264478212940e-01 2.944914408994682431e-02 0.000000000000000000e+00
1.712910473373499276e-01 2.963062320041818729e-02 0.000000000000000000e+00
1.711095682268785612e-01 2.981210231088955026e-02 0.000000000000000000e+00
1.709280891164072225e-01 2.999358142136090977e-02 0.000000000000000000e+00
1.707466100059358560e-01 3.017506053183227274e-02 0.000000000000000000e+00
1.705651308954644896e-01 3.035653964230363225e-02 0.000000000000000000e+00
1.703836517849931231e-01 3.053801875277499522e-02 0.000000000000000000e+00
1.702021726745217567e-01 3.071949786324635473e-02 0.000000000000000000e+00
1.700206935640503902e-01 3.090097697371771771e-02 0.000000000000000000e+00
1.698392144535790238e-01 3.108245608418908068e-02 0.000000000000000000e+00
1.696577353431076851e-01 3.126393519466044019e-02 0.000000000000000000e+00
1.694762562326363187e-01 3.144541430513179969e-02 0.000000000000000000e+00
1.692947771221649522e-01 3.162689341560316614e-02 0.000000000000000000e+00
1.691132980116935858e-01 3.180837252607452564e-02 0.000000000000000000e+00
1.689318189012222193e-01 3.198985163654588515e-02 0.000000000000000000e+00
1.687503397907508806e-01 3.217133074701725159e-02 0.000000000000000000e+00
1.685688606802795142e-01 3.235280985748861110e-02 0.000000000000000000e+00
1.683873815698081478e-01 3.253428896795997061e-02 0.000000000000000000e+00
1.682059024593367813e-01 3.271576807843133011e-02 0.000000000000000000e+00
1.680244233488654149e-01 3.289724718890268962e-02 0.000000000000000000e+00
1.678429442383940762e-01 3.307872629937405606e-02 0.000000000000000000e+00
1.676614651279227097e-01 3.326020540984541557e-02 0.000000000000000000e+00
1.674799860174513433e-01 3.344168452031677508e-02 0.000000000000000000e+00
1.672985069069799768e-01 3.362316363078814152e-02 0.000000000000000000e+00
1.671170277965086104e-01 3.380464274125950103e-02 0.000000000000000000e+00
1.669355486860372717e-01 3.398612185173086053e-02 0.000000000000000000e+00
1.667540695755659053e-01 3.416760096220222698e-02 0.000000000000000000e+00
1.665725904650945388e-01 3.434908007267358648e-02 0.000000000000000000e+00
1.663911113546231724e-01 3.453055918314494599e-02 0.000000000000000000e+00
1.662096322441518059e-01 3.471203829361630550e-02 0.000000000000000000e+00
1.660281531336804395e-01 3.489351740408766500e-02 0.000000000000000000e+00
1.658466740232090730e-01 3.507499651455903145e-02 0.000000000000000000e+00
1.656651949127377343e-01 3.525647562503039095e-02 0.000000000000000000e+00
1.654837158022663679e-01 3.543795473550175046e-02 0.000000000000000000e+00
1.653022366917950015e-01 3.561943384597311690e-02 0.000000000000000000e+00
1.651207575813236350e-01 3.580091295644447641e-02 0.000000000000000000e+00
1.649392784708522686e-01 3.598239206691583592e-02 0.000000000000000000e+00
1.647577993603809299e-01 3.616387117738720236e-02 0.000000000000000000e+00
1.645763202499095634e-01 3.634535028785856187e-02 0.000000000000000000e+00
1.643948411394381970e-01 3.652682939832992137e-02 0.000000000000000000e+00
1.642133620289668305e-01 3.670830850880128088e-02 0.000000000000000000e+00
1.640318829184954641e-01 3.688978761927264732e-02 0.000000000000000000e+00
1.638504038080241254e-01 3.707126672974400683e-02 0.000000000000000000e+00
1.636689246975527590e-01 3.725274584021536634e-02 0.000000000000000000e+00
1.634874455870813925e-01 3.743422495068672584e-02 0.000000000000000000e+00
1.633059664766100261e-01 3.761570406115809229e-02 0.000000000000000000e+00
1.631244873661386596e-01 3.779718317162945179e-02 0.000000000000000000e+00
1.629430082556673209e-01 3.797866228210081130e-02 0.000000000000000000e+00
1.627615291451959267e-01 3.816014139257217774e-02 0.000000000000000000e+00
1.625800500347245880e-01 3.834162050304353725e-02 0.000000000000000000e+00
1.623985709242532216e-01 3.852309961351489676e-02 0.000000000000000000e+00
1.622170918137818552e-01 3.870457872398626320e-02 0.000000000000000000e+00
1.620356127033105165e-01 3.888605783445761577e-02 0.000000000000000000e+00
1.618541335928391223e-01 3.906753694492898221e-02 0.000000000000000000e+00
1.616726544823677836e-01 3.924901605540034172e-02 0.000000000000000000e+00
1.614911753718964171e-01 3.943049516587170122e-02 0.000000000000000000e+00
1.613096962614250507e-01 3.961197427634306767e-02 0.000000000000000000e+00
1.611282171509536842e-01 3.979345338681442718e-02 0.000000000000000000e+00
1.609467380404823178e-01 3.997493249728578668e-02 0.000000000000000000e+00
1.607652589300109791e-01 4.015641160775715313e-02 0.000000000000000000e+00
1.605837798195396127e-01 4.033789071822851263e-02 0.000000000000000000e+00
1.604023007090682462e-01 4.051936982869987214e-02 0.000000000000000000e+00
1.602208215985968798e-01 4.070084893917123858e-02 0.000000000000000000e+00
1.600393424881255133e-01 4.088232804964259115e-02 0.000000000000000000e+00
1.598578633776541746e-01 4.106380716011395760e-02 0.000000000000000000e+00
1.596763842671827804e-01 4.124528627058532404e-02 0.000000000000000000e+00
1.594949051567114418e-01 4.142676538105667661e-02 0.000000000000000000e+00
1.593134260462400753e-01 4.160824449152804305e-02 0.000000000000000000e+00
1.591319469357687089e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.591319469357687089e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.587259980915448065e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.583200492473209042e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.579141004030970019e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.575081515588730996e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.571022027146492250e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.566962538704253227e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.562903050262014204e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.558843561819775181e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.554784073377536158e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.550724584935297135e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.546665096493058111e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.542605608050819088e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.538546119608580343e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.534486631166341319e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.530427142724102296e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.526367654281863273e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.522308165839624250e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.518248677397385227e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.514189188955146204e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.510129700512907180e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.506070212070668157e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.502010723628429134e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.497951235186190111e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.493891746743951088e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.489832258301712065e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.485772769859473041e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.481713281417234296e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.477653792974995273e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.473594304532756250e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.469534816090517226e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.465475327648278203e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.461415839206039180e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.457356350763800157e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.453296862321561411e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.449237373879322388e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.445177885437083365e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.441118396994844342e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.437058908552605319e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.432999420110366295e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.428939931668127272e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.424880443225888249e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.420820954783649226e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.416761466341410203e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.412701977899171180e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.408642489456932156e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.404583001014693133e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.400523512572454110e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.396464024130215087e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.392404535687976341e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.388345047245737318e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.384285558803498295e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.380226070361259272e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.376166581919020249e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.372107093476781225e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.368047605034542202e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.363988116592303457e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.359928628150064434e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.355869139707825410e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.351809651265586387e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.347750162823347364e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.343690674381108341e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.339631185938869318e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.335571697496630295e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.331512209054391271e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.327452720612152248e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.323393232169913225e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.319333743727674202e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.315274255285435179e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.311214766843196156e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.307155278400957132e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.303095789958718387e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.299036301516479364e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.294976813074240340e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.290917324632001317e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.286857836189762294e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.282798347747523271e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.278738859305284248e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.274679370863045502e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.270619882420806479e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.266560393978567456e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.262500905536328433e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.258441417094089410e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.254381928651850386e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.250322440209611363e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.246262951767372340e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.242203463325133317e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.238143974882894294e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.234084486440655271e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.230024997998416386e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.225965509556177363e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.221906021113938340e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.217846532671699455e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.213787044229460432e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.209727555787221409e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.205668067344982386e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.201608578902743363e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.197549090460504340e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.193489602018265316e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.189430113576026293e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.185370625133787409e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.181311136691548386e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.177251648249309363e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.173192159807070478e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.169132671364831455e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.165073182922592432e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.161013694480353409e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.156954206038114386e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.152894717595875362e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.148835229153636339e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.144775740711397316e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.140716252269158432e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.136656763826919408e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.132597275384680385e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.128537786942441501e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.124478298500202478e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.120418810057963455e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.116359321615724431e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.112299833173485408e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.108240344731246385e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.104180856289007362e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.100121367846768339e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.096061879404529454e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.092002390962290431e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.087942902520051547e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.083883414077812524e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.079823925635573501e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.075764437193334477e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.071704948751095454e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.067645460308856431e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.063585971866617408e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.059526483424378385e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.055466994982139362e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.051407506539900477e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.047348018097661454e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.043288529655422570e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.039229041213183546e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.035169552770944523e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.031110064328705500e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.027050575886466477e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.022991087444227454e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.018931599001988431e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.014872110559749407e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.010812622117510523e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.006753133675271500e-01 4.178972360199940256e-02 0.000000000000000000e+00
1.002693645233032477e-01 4.178972360199940256e-02 0.000000000000000000e+00
9.986341567907935923e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.945746683485545692e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.905151799063155460e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.864556914640765228e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.823962030218374997e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.783367145795984765e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.742772261373594533e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.702177376951204302e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.661582492528814070e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.620987608106423838e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.580392723684036382e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.539797839261646151e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.499202954839255919e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.458608070416865687e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.418013185994475456e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.377418301572085224e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.336823417149694992e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.296228532727304761e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.255633648304914529e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.215038763882524298e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.174443879460134066e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.133848995037746610e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.093254110615356378e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.052659226192966146e-02 4.178972360199940256e-02 0.000000000000000000e+00
9.012064341770575915e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.971469457348185683e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.930874572925795452e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.890279688503405220e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.849684804081014988e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.809089919658624757e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.768495035236234525e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.727900150813844293e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.687305266391456837e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.646710381969066606e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.606115497546676374e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.565520613124286142e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.524925728701895911e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.484330844279505679e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.443735959857115447e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.403141075434725216e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.362546191012334984e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.321951306589944752e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.281356422167557296e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.240761537745167065e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.200166653322776833e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.159571768900386601e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.118976884477996370e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.078382000055606138e-02 4.178972360199940256e-02 0.000000000000000000e+00
8.037787115633215906e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.997192231210825675e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.956597346788435443e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.916002462366045211e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.875407577943654980e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.834812693521267524e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.794217809098877292e-02 4.178972360199940256e-02 0.000000000000000000e+00
7.753622924676487060e-02 4.178972360199940256e-02 0.000000000000000000e+00
